word_added,s1,s2,s3,similarity_w,sum_cos
derby,"Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se celebra este campeonato donde el ...","Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. ... dar un paso hacia delante en la evolución del automóvil es ...","The Soap Box Derby is a youth soapbox car racing program which has been run in the United States since 1933. World Championship finals are held each July at Derby Downs in Akron, Ohio.Cars competing in this and related events are unpowered, relying completely upon gravity to move.",0.9446269273757935,0.7201212025030972
carros,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,"Red Bull SoapBox Race 2020: Vuelve al Cerro San Cristóbal la carrera de autos locos más entretenida de Chile Mucha atención, que ya comenzó la etapa de postulaciones para partcipar con el más creativo, loco y rápido de los de Santiago",0.9436342716217041,0.8295132490151285
race,La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,"¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",0.9425622224807739,0.40234039766145874
hex,La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,"¡Vuelve a Santiago la ya conocida Red Bull Soapbox Race! A partir de hoy y hasta finales de septiembre se estarán recibiendo las postulaciones de los equipos más locos y valientes de Chile, donde tendrán que ingeniárselas para dar con un auto que combine creatividad, locura y velocidad.","Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se celebra este campeonato donde el ...",0.941773533821106,0.1755991569955386
pinewood,"Cómo construir un coche de carreras del Derby de Pinewood Para Lobatos y Lobeznas, las razas de Pinewood Derby son uno de los eventos más emocionantes del año Scout. Versiones más pequeñas del Derby, Derby los coches son coches modelo construidos por los mismos Scouts. Una vez completada la","Pinewood Derby coches son impresionantes, los niños el amor que los hacen y aprenden mucho acerca de carpintería, pintura, aerodinámica y el peso de la distribución. ... Una carrera de gravedad es básicamente un derby de . de coches por una colina alimentada sólo por la gravedad.","Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se celebra este campeonato donde el ...",0.9372754096984863,0.4338526462974898
bull,"Red Bull Soapbox Race: la carrera de ‘autos locos’ que estará este sábado en el Parque Metropolitano. Felipe Valdés B. 12 mar 2020 12:59 PM. Se esperan cerca de 10 mil asistentes a este evento de vehículos sin motor, que aprovechan la gravedad para circular por intrincados circuitos.",UNA CARRERA PARA LOS LOCOS AVENTUREROS. Red Bull Soapbox Race 2020. Parque Metropolitano 14 de Marzo 2020.,Mira todos los accidentes y colisiones de la primera Red Bull Soapbox Race de Bulgaria. Así es una carrera de coches de madera sin frenos. ... 300 carreras para Red Bull Racing.,0.9358533024787903,0.6031695269853978
cars,"Frank Bankonin makes exclusive soapbox cars by hand -- based on classic designs by Bugatti, Ferrari, or Bentley. Bankonin fulfills the childhood dreams of hi...","Escucha bien en tu interior, es una sensación única que solo tú puedes sentir, forma parte de ti, te representa y proyecta quien eres. No pongas freno a tus impulsos y déjate llevar por tu intuición.","amigos, este 11 de septiembre se realizara el 1er red bull soapbox en la ciudad de mexico, se realizara en GALERIAS ATIZAPAN, la cita es a las 11 de la mañana, la entrada es gratis, estare ...",0.9347470998764038,0.016554696165640086
carreras,"A una carrera de Soapbox asisten cerca de 40,000 espectadores, cifra récord para muchos deportes en el mundo. Los participantes ahora son de todas las edades y características, sin embargo, las carreras tradicionales fueron creadas para niños de hasta 13 años. Una carrera promedio en los Estados Unidos registra más de 300 corredores inscritos.",El sector del automóvil supone el 10% del PIB nacional. La Universidad Nebrija fue pionera en ofrecer el Grado en Ingeniería del Automóvil en España en su apuesta por ofrecer titulaciones universitarias en áreas estratégicas para nuestro país. El Grado ofrece al alumno asignaturas con una sólida,"Grupo Carrera, Talleres Carrera, Automoviles el puente, puente pasaje, automoviles, vehiculos, cohes, coches de segunda mano, coches de ocasión, vehículos de ocasión, vehículos de segunda mano, automoviesde ocasion, automoviles de segunda mano, citroen, coruña, coches seminuevos, vehiculos seminuevos, vehiculos de importación, automviles de importación",0.9347155690193176,0.03487396921361635
divertida,"Hyundai ha desvelado este lunes las peculiaridades del Hyundai Soapbox racer, su enigmático coche de carreras sin motor que anticipó a finales …",Súbete a los autos más locos de esta divertida carrera con este vídeo hecho con GoPro. Por Tarquin Cooper Publicado el 03.11.2016  14:16 GMT. ... La loca carrera Red Bull Soapbox de Bakú ...,"Como cada año, el deporte motor disfruta una de las carreras más divertidas y raras en el mundo, la Red Bull Soapbox Race , realizada en Alexandra Palace en Londres, donde los participantes lucen su creatividad para desarrollar vehículos hechos con cajas de cartón. Con más de 13 años de creación en Bruselas, la carrera Soapbox Race, busca unir a aficionados a las carreras para desafiar ...",0.933912992477417,0.2183071407011871
build,I show you how to build a soapbox derby car. I won 1st place in my local soapbox derby race with this car design. Check out my footage of the crashe...,"Esta es una carrera en grupo. Y si a eso le sumamos que los autos no pueden utilizar un motor, el resto del equipo pasa a ser vital a la hora de impulsar los primeros movimientos del carro.","Cómo hacer un carro de plataforma improvisada. Un auto de carreras soapbox, también llamado carrito de colina en Australia, normalmente esta hecho de madera y usado para competencias en carreras. Para manejarlo tienes que usar ambos pies y...",0.9324197769165039,0.06063878740721489
noviembre,"Este domingo en la comuna de La Reina (Santiago, Chile) se realizará la original competencia Red Bull Soapbox Race, que por segunda vez se realiza en el país con 48 “autos locos” se lanzarán en una pista de 400 metros con obstáculos en la empinada calle Talinay de La Reina, este domingo 27 de , desde las 11:00 horas. Este panorama familiar es gratuito.","Este 27 de noviembre vuelve a Chile la carrera más loca y creativa de todas, y es que Soap Box Race espera llenar de vida y de colores las calles de Santiago.","Lunes 28, Noviembre 2016 [FOTOS] Red Bull Soapbox Race: así fue la carrera de ""autos locos"" en Chile Por segunda vez en Chile, se llevó a cabo el Red Bull Soapbox Race, la emblemática carrera de los “autos locos” que se realiza en distintos países del mundo y que busca convertirse en un divertido panorama de fin de semana.",0.9313187003135681,0.5067332382830843
autos,"Las carreras de Soapbox. Desde 1933, el Soapbox Derby existe y fue creado en los Estados Unidos, en la ciudad de Akron, en Ohio. Todos los meses de julio se celebra un campeonato donde el protagonista es un auto sin motor y marcas como Red Bull han puesto el ojo en la competencia, profesionalizándola y llevándola a todos los lugares del mundo.","La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...","Red Bull SoapBox Race 2020: Vuelve al Cerro San Cristóbal la carrera de autos locos más entretenida de Chile Mucha atención, que ya comenzó la etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos de Santiago",0.9298955202102661,0.7893420447795555
soar,"Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se celebra este campeonato donde el ...","La carrera ‘Red Bull Soapbox Race’ se realiza en países como Chile, Brasil, España, Italia y Alemania. Y los más sorprende de la carrera son los diseños extraordinarios y sus poderosas ...","A una carrera de Soapbox asisten cerca de 40,000 espectadores, cifra récord para muchos deportes en el mundo. Los participantes ahora son de todas las edades y características, sin embargo, las carreras tradicionales fueron creadas para niños de hasta 13 años. Una carrera promedio en los Estados Unidos registra más de 300 corredores inscritos.",0.9291286468505859,0.18280599014075205
american,"Hyundai ha desvelado este lunes las peculiaridades del Hyundai Soapbox racer, su enigmático coche de carreras sin motor que anticipó a finales …","Si este verano no hubiera sufrido las restricciones contra la pandemia del coronavirus, habríamos podido ver alguna de las tradicionales carreras de carretones, trastos o carros que proluferan en las fiestas mayores.Hyundai ha querido tomar el relevo de esos vehículos ausentes con el nuevo Soapbox Ride, un carretón pasado por el centro de diseño de Hyundai en Europa.","Vuelve uno de los eventos más entretenidos y desafiantes del mundo a Santiago.Tras cuatro años de ausencia, la Red Bull SoapBox Race, que en 2016 se realizó en La Reina, regresará durante el ...",0.9275929927825928,0.20181748170534838
racer,"Misterio descifrado. Hyundai ha desvelado este lunes las peculiaridades del Hyundai Soapbox racer, su enigmático coche de carreras sin motor que anticipó a …","Si este verano no hubiera sufrido las restricciones contra la pandemia del coronavirus, habríamos podido ver alguna de las tradicionales carreras de carretones, trastos o carros que proluferan en las fiestas mayores.Hyundai ha querido tomar el relevo de esos vehículos ausentes con el nuevo Ride, un carretón pasado por el centro de diseño de Hyundai en Europa.","La carrera ‘Red Bull Soapbox Race’ se realiza en países como Chile, Brasil, España, Italia y Alemania. Y los más sorprende de la carrera son los diseños extraordinarios y sus poderosas ...",0.9273920059204102,0.18108972816327085
santiago,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...","Vuelve uno de los eventos más entretenidos y desafiantes de Santiago. El Red Bull Soapbox Race, que en 2016 se realizó en la comuna de La Reina, volverá durante el primer semestre de 2020 y ya ...","Red Bull Soapbox Race. Red Bull Soapbox Race 2020: Santiago de Chile. 14 Marzo 2020. Santiago, Chile. Guardar. Los mejores momentos ¡Fotos y videos! Ranking Final ¡El staff de pista!",0.927347719669342,0.6829506554942697
domingo,"La compañía Red Bull celebra el domingo 14 de julio su anual 'Soapbox race', una carrera internacional de autos locos que reúne a varios equipos con sus bólidos artesanos con el objetivo de ...","Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …","Para quienes asistan al Soapbox Race, la carrera contará con un circuito cerrado de televisión que dará a los asistentes la opción de ver el recorrido completo sin importar en qué parte se encuentren.Se podrá seguir a los participantes mientras recorren una pista que incorpora saltos, peraltes, curvas y obstáculos sorpresa.",0.9242625832557678,0.3536725907486325
primera,"Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se celebra este campeonato donde el ...","Este es el primer automóvil sin motor ... Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se ...","La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",0.9228508472442627,0.8085317364537831
event,"En 2020 vuelve uno de los eventos más entretenidos y desafiantes del mundo a Santiago. Tras cuatro años de ausencia, SoapBox Race, que en 2016 se realizó en la comuna de La Reina, regresará durante el primer semestre de 2020 y ya están abiertas las postulaciones para los valientes (y suficientemente locos) que quieran participar. Red Bull Soapbox Race es un evento abierto al público ...","Vuelve uno de los eventos más entretenidos y desafiantes de Santiago. El Red Bull Soapbox Race, que en 2016 se realizó en la comuna de La Reina, volverá durante el primer semestre de 2020 y ya ...","Para quienes asistan al Soapbox Race, la carrera contará con un circuito cerrado de televisión que dará a los asistentes la opción de ver el recorrido completo sin importar en qué parte se encuentren.Se podrá seguir a los participantes mientras recorren una pista que incorpora saltos, peraltes, curvas y obstáculos sorpresa.",0.9223650693893433,0.7011355509893108
ca,"Buscando inspiración en algunos vehículos de la marca, y siguiendo la nueva identidad de la firma, el Concept 45 fue de gran ayuda, ya que en el tratamiento superficial del cuerpo de la caja, los paneles planos y la silueta en forma de cuña, se inspiran en el modelo antes mencionado. Materiales. El Hyundai Soapbox está hecho de madera, varillas de metal y materiales de conexión como ...","Para quienes asistan al Soapbox Race, la carrera contará con un circuito cerrado de televisión que dará a los asistentes la opción de ver el recorrido completo sin importar en qué parte se encuentren.Se podrá seguir a los participantes mientras recorren una pista que incorpora saltos, peraltes, curvas y obstáculos sorpresa.","Este 27 de noviembre vuelve a Chile la carrera más loca y creativa de todas, y es que Soap Box Race espera llenar de vida y de colores las calles de Santiago.",0.9216787219047546,0.0623281205180144
annual,"La compañía Red Bull celebra el domingo 14 de julio su anual 'Soapbox race', una carrera internacional de autos locos que reúne a varios equipos con sus bólidos artesanos con el objetivo de ...","Este coche fue creado a partir de las carreras Soapbox Derby fundadas en 1933 en la ciudad de Akron, en Ohio, Estados Unidos. Todos los meses de Julio se celebra este campeonato donde el ...",Numerosos participantes han mostrado sus peculiares modelos de automóvil en la Red Bull Soapbox Race que se ha celebrado en la localidad belga de Kluisbergen,0.9213559031486511,0.26575760955317396
stock,"Descubra Soap Box Derby o Soapbox Car imágenes de stock en HD y millones de otras fotos, ilustraciones y vectores en stock libres de regalías en la colección de Shutterstock. Se agregan miles de imágenes nuevas de alta calidad todos los días.","Foto de Soapbox coche carrera en Munich Imagen Disponible en Alta Resolución, Descarga inmediata. small: 727 x 485 Pixels, medium: 1258 x 839 Pixels, large: 3600 x 2400 Pixels,",La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,0.9213318824768066,0.12513107675416485
chile,"Red Bull Soapbox Race. Red Bull Soapbox Race 2020: Santiago de Chile. 14 Marzo 2020. Santiago, Chile. Guardar. Los mejores momentos ¡Fotos y videos! Ranking Final ¡El staff de pista!",Regresan los autos locos de la Red Bull SoapBox Race La competencia vuelve a Santiago tras cuatro años de ausencia y se realizará en 2020 en el cerro San Cristóbal.,"Red Bull SoapBox Race 2020: Vuelve al Cerro San Cristóbal la carrera de autos locos más entretenida de Chile Mucha atención, que ya comenzó la etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos de Santiago",0.9213122129440308,0.9644918741157782
méxico,"Si aún tienen dudas puedes entrar al siguiente link: ¡Reglas de la carrera, aquí! Red Bull Soapbox Race será en la ciudad de México, la locación se las revelaremos pronto. ¡Nos vemos el 11 ...","A una carrera de Soapbox asisten cerca de 40,000 espectadores, cifra récord para muchos deportes en el mundo. Los participantes ahora son de todas las edades y características, sin embargo, las carreras tradicionales fueron creadas para niños de hasta 13 años. Una carrera promedio en los Estados Unidos registra más de 300 corredores inscritos.","Bienvenidos. El Automóvil Club de México, les da la mas cordial bienvenida a explorar su página y ver los servicios que brindamos para su comodidad, entre los servicios que se brindan se cuenta con la expedición de los Permisos Internacionales para Conducir (PIC´S) y su escuela de manejo de alto nível.",0.9206877946853638,0.06948380331482396
youth,"La carrera de autos locos Red Bull SoapBox Race inicia su etapa de postulaciones para partcipar con el más creativo, loco y rápido de los autos. En 2020 vuelve uno de los eventos más ...",La emocionante carrera de Red Bull Soapbox [fotos] En esta singular carrera participan equipos de adultos con extraños carros fabricados en casa y que funcionan a base de pura gravedad.,"Esta es una carrera en grupo. Y si a eso le sumamos que los autos no pueden utilizar un motor, el resto del equipo pasa a ser vital a la hora de impulsar los primeros movimientos del carro.",0.9200317859649658,0.2558611713355944
evento,"El último gran evento del 2020: Así fue el Soapbox Race Chile, la loca carrera de autos. ... Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al ...","Red Bull Soapbox Race es un evento que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y participar diseñando y construyendo sus propios autos. Cada máquina que participa hecha a mano es alimentada por puro coraje, fuerza de la gravedad y un poco de Red Bull.","En 2020 vuelve uno de los eventos más entretenidos y desafiantes del mundo a Santiago. Tras cuatro años de ausencia, SoapBox Race, que en 2016 se realizó en la comuna de La Reina, regresará durante el primer semestre de 2020 y ya están abiertas las postulaciones para los valientes (y suficientemente locos) que quieran participar. Red Bull Soapbox Race es un evento abierto al público ...",0.9196287393569946,0.7651246183851574
vez,"Hyundai ha desvelado este lunes las peculiaridades del Hyundai Soapbox racer, su enigmático coche de carreras sin motor que anticipó a finales …","Esta es una carrera en grupo. Y si a eso le sumamos que los autos no pueden utilizar un motor, el resto del equipo pasa a ser vital a la hora de impulsar los primeros movimientos del carro.","Buscando inspiración en algunos vehículos de la marca, y siguiendo la nueva identidad de la firma, el Concept 45 fue de gran ayuda, ya que en el tratamiento superficial del cuerpo de la caja, los paneles planos y la silueta en forma de cuña, se inspiran en el modelo antes mencionado. Materiales. El Hyundai está hecho de madera, varillas de metal y materiales de conexión como ...",0.9194047451019287,0.1020481330972064
realiza,"La peculiar carrera de Soapbox se realizó por segunda ocasión en Ammán, Jordania. Sesenta participantes usaron su imaginación para construir carros con diseños singulares.","Red Bull Soapbox Race es una carrera de autos locos que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y …","Se espera que unas 10 mil personas lleguen este sábado al Parque Metropolitano de Santiago para celebrar la tercera edición del Red Bull Soapbox Race. Esta carrera, que se realiza en varios países del mundo, tendrá a 35 autos locos bajando por una pista donde los pilotos podrán alcanzar velocidades cercanas a los 40 km/h.",0.9191147685050964,0.33283380792078776
london,"Como cada año, el deporte motor disfruta una de las carreras más divertidas y raras en el mundo, la Red Bull Soapbox Race , realizada en Alexandra Palace en Londres, donde los participantes lucen su creatividad para desarrollar vehículos hechos con cajas de cartón. Con más de 13 años de creación en Bruselas, la Race, busca unir a aficionados a las para desafiar ...","Un vistazo a los mejores momentos de la carrera Red Bull Soapbox en 2019. ... ¡Las carreras más rápidas, los bólidos más locos y las caídas más desastrosas en Londres! Ver más.",Red Bull Soapbox London 2019 Part 2Results Red Bull London 20191 TEAM GAS GAS GAS2 BUMBLEBEE BRAWL3 TEAM APOLLOCALYPTIC - MISSION ACCOMPLISHED4 THE THIRLBY J...,0.9189204573631287,0.3194442108616299
teams,"Video, when done well, is the ultimate tool for building trust at scale because it’s the closest thing possible to an in-person interaction, and Soapbox for ...",Turn Microsoft Teams conversations into agendas. Build your agenda naturally and collaboratively by adding agenda items when they pop up in conversation. Simply switch to the SoapBox tab and add to your team meeting agenda. SoapBox also prompts teams to add things to the agenda between meetings. No more awkward silences (or excuses!).,"SoapBox Features. Build shared agendas- Allow your team members to build and collaborate on team meeting agenda items. Add Suggested Agenda Items- Shuffle through and add suggested agenda items to your meetings. Check items off as you tackle them- As you have your meeting tick off things you’ve completed, or if you haven’t gotten to an agenda item it will automatically roll over …",0.9188624620437622,0.6758402695217691
argentina,"Se viene el Soapbox Argentina, la carrera de carros locos más divertida del mundo. El 10 de noviembre se hara la carrera mas alocada y divertida de carros temáticos en Bueno Aires, con 4 carros ...",Carburando lo mas importante del automovilismo deportivo Argentino. Todos los detalles de las carreras de autos en un solo lugar.,Cuenta la historia de una auto de carreras diseñado y construido por Rotor Cars en la Argentina para luego ser llevado a competir a Inglaterra. Con la base de un motor Ford A de 1929 de origen Argentino comienza una aventura donde el entusiasmo y la camaradería son …,0.9174141883850098,0.13759113867589007
mundo,"A una carrera de Soapbox asisten cerca de 40,000 espectadores, cifra récord para muchos deportes en el mundo. Los participantes ahora son de todas las edades y características, sin embargo, las tradicionales fueron creadas para niños de hasta 13 años. Una promedio en los Estados Unidos registra más de 300 corredores inscritos.","Red Bull Soapbox Race es un evento que se realiza en todo el mundo, abierto al público, donde cada equipo puede inscribirse y participar diseñando y construyendo sus propios autos. Cada máquina que participa hecha a mano es alimentada por puro coraje, fuerza de la gravedad y un poco de Red Bull.","Un vistazo a los mejores momentos de la carrera Red Bull Soapbox en 2019. ... Descubre el Mundo de Red Bull. Sam Bloom, campeona de surf adaptado: “Eres más valiente de lo que piensas” ...",0.9172425270080566,0.2953145429977163
anual,"La compañía Red Bull celebra el domingo 14 de julio su anual 'Soapbox race', una carrera internacional de autos locos que reúne a varios equipos con sus bólidos artesanos con el objetivo de ...","La carrera ‘Red Bull Soapbox Race’ se realiza en países como Chile, Brasil, España, Italia y Alemania. Y los más sorprende de la carrera son los diseños extraordinarios y sus poderosas ...","Promoción ""CONTRATA TU SOAP Y PARTICIPA POR UNA GIFT CARD"" es válida desde el 18 de marzo de 2021 al 11 de abril de 2021 ambas fechas inclusive, para todas las personas que contraten su Seguro Obligatorio de Accidentes Personales a través de la web seguros.sura.cl, de la aplicación móvil de Seguros SURA o del número de venta por WhatsApp de Seguros SURA (+56921877179).",0.9150415062904358,0.19225608831487603
